zip,post_district,comment,region,town,lat,lng
1323,Envy,,VD,Romainmôtier,46.69037,6.45836
1323,Romainmôtier,,VD,Romainmôtier,46.6891749,6.4603369
1324,Premier,,VD,Premier,46.704421,6.4445824
1325,Vaulion,,VD,Vaulion,46.6879021,6.3889387
1326,Juriens,,VD,Juriens,46.6913802,6.448674
1329,Bretonnières,,VD,Bretonnières,46.7120876,6.4743168
1337,Le Creux VD,,VD,Vallorbe,46.73073,6.38663
1337,Le Day,,VD,Vallorbe,46.7161058,6.3992958
1337,Vallorbe,,VD,Vallorbe,46.7119965,6.3791102
1338,Ballaigues,,VD,Ballaigues,46.7296887,6.4159236
1341,Orient,,VD,Orient,46.5910645,6.2647257
1342,Le Pont,,VD,Le Pont,46.6686176,6.3282833
1343,Les Charbonnières,,VD,Les Charbonnières,46.6662974,6.315135
1344,L'Abbaye,,VD,L'Abbaye,46.6364247,6.320202
1345,Le Lieu,,VD,Le Lieu,46.6452252,6.2482269
1345,Le Séchey,,VD,Le Séchey,46.6596156,6.2990458
1345,Les Esserts-de-Rive,,VD,Le Lieu,46.6315572,6.2610299
1346,Les Bioux,,VD,Les Bioux,46.6210206,6.2706192
1346,Vers-chez-Grosjean,,VD,Les Bioux,46.6299,6.28764
1347,Chez-le-Maître,,VD,Le Sentier,46.6060254,6.2321667
1347,La Golisse,,VD,Le Sentier,46.613936,6.2374994
1347,Le Rocheray,,VD,Le Sentier,46.6239582,6.2508688
1347,Le Sentier,,VD,Le Sentier,46.6060254,6.2321667
1347,Le Solliat,,VD,Le Solliat,46.6198269,6.2347568
1348,Le Brassus,,VD,Le Brassus,46.5818772,6.2116101
1348,Le Marchairuz,,VD,Le Brassus,46.5667952,6.2300487
1350,Orbe,,VD,Orbe,46.7293301,6.5323588
1352,Agiez,,VD,Agiez,46.720125,6.5097535
1353,Bofflens,,VD,Bofflens,46.705068,6.4982378
1354,Montcherand,,VD,Montcherand,46.73381,6.50864
1355,L'Abergement,,VD,L'Abergement,46.7535471,6.4879443
1355,Sergey,,VD,Sergey,46.75062,6.49966
1356,La Russille,,VD,La Russille,46.7364589,6.4795394
1356,Les Clées,,VD,Les Clées,46.7316468,6.4628129
1357,Lignerolle,,VD,Lignerolle,46.7399571,6.4565477
1358,Valeyres-sous-Rances,,VD,Valeyres-sous-Rances,46.7533504,6.5257891
1372,Bavois,,VD,Bavois,46.6860182,6.5653718
1373,Chavornay,,VD,Chavornay,46.7088129,6.5707689
1374,Corcelles-sur-Chavornay,,VD,Corcelles-sur-Chavornay,46.7029453,6.5996501
1375,Penthéréaz,,VD,Penthéréaz,46.6818033,6.6037281
1376,Eclagnens,,VD,Eclagnens,46.6521988,6.5924467
1376,Goumoens-la-Ville,,VD,Goumoens-la-Ville,46.6579503,6.6048861
1376,Goumoens-le-Jux,,VD,Goumoens-le-Jux,46.6657323,6.5875268
1377,Oulens-sous-Echallens,,VD,Oulens-sous-Echallens,46.6419446,6.5770662
1400,Cheseaux-Noréaz,,VD,Cheseaux-Noréaz,46.7820058,6.6719386
1400,Noréaz,,VD,Yverdon-les-Bains,46.77895,6.67241
1400,Yverdon 2 Les Moulins,PO box only,VD,Yverdon 2,46.773114,6.631682
1400,Yverdon-les-Bains,,VD,Yverdon-les-Bains,46.7784736,6.641183
1401,Yverdon-les-Bains 1 Cases,PO box only,VD,Yverdon-les-Bains,46.7650721,6.6159996
1404,Cuarny,,VD,Cuarny,46.7704322,6.6893549
1404,Villars-Epeney,,VD,Villars-Epeney,46.7809758,6.6966947
1405,Pomy,,VD,Pomy,46.7601259,6.6679184
1406,Cronay,,VD,Cronay,46.7571978,6.6968245
1407,Bioley-Magnoux,,VD,Bioley-Magnoux,46.7269672,6.7114717
1407,Donneloye,,VD,Donneloye,46.7429065,6.7140683
1407,Gossens,,VD,Gossens,46.7400869,6.701653
1407,Mézery-près-Donneloye,,VD,Mézery-près-Donneloye,46.74902,6.72721
1408,Prahins,,VD,Prahins,46.7344381,6.7404251
1409,Chanéaz,,VD,Chanéaz,46.7296682,6.7426149
1410,Correvon,,VD,Correvon,46.71547,6.73763
1410,Denezy,,VD,Denezy,46.7211621,6.7836319
1410,Prévondavaux,,FR,Prévondavaux,46.7279209,6.7932597
1410,St-Cierges,,VD,St-Cierges,46.6898931,6.7348962
1410,Thierrens,,VD,Thierrens,46.7040793,6.753842
1412,Ursins,,VD,Ursins,46.7349173,6.6684647
1412,Valeyres-sous-Ursins,,VD,Valeyres-sous-Ursins,46.7462973,6.6555817
1413,Orzens,,VD,Orzens,46.7241277,6.6839128
1415,Démoret,,VD,Démoret,46.7473825,6.7567152
1415,Molondin,,VD,Molondin,46.7603344,6.749057
1416,Pailly,,VD,Pailly,46.700334,6.6742913
1417,Epautheyres,,VD,Epautheyres,46.7383415,6.640529
1417,Essertines-sur-Yverdon,,VD,Essertines-sur-Yverdon,46.7155103,6.6394087
1417,Nonfoux,,VD,Essertines-sur-Yverdon,46.71651,6.65369
1418,Vuarrengel,,VD,Vuarrens,46.69306,6.6465
1418,Vuarrens,,VD,Vuarrens,46.6860883,6.6472988
1420,Fiez,,VD,Fiez,46.826952,6.6235785
1421,Fontaines-sur-Grandson,,VD,Fontaines-sur-Grandson,46.8353261,6.6197652
1421,Grandevent,,VD,Grandevent,46.8385716,6.6067599
1422,Corcelettes,,VD,Grandson,46.8206982,6.6623323
1422,Grandson,,VD,Grandson,46.8092091,6.6457678
1422,Les Tuileries-de-Grandson,,VD,Grandson,46.798185,6.628144
1423,Fontanezier,,VD,Fontanezier,46.8536164,6.6536573
1423,Romairon,,VD,Romairon,46.8505677,6.641609
1423,Vaugondry,,VD,Vaugondry,46.8463,6.6371399
1423,Villars-Burquin,,VD,Villars-Burquin,46.8472369,6.6293631
1424,Champagne,,VD,Champagne,46.83086,6.6583
1425,Onnens VD,,VD,Onnens VD,46.8396549,6.6866098
1426,Concise,,VD,Concise,46.8663264,6.7168016
1426,Corcelles-près-Concise,,VD,Corcelles-près-Concise,46.8464708,6.7059359
1427,Bonvillars,,VD,Bonvillars,46.8424205,6.6678933
1428,Mutrux,,VD,Mutrux,46.8831429,6.7274193
1428,Provence,,VD,Provence,46.887543,6.6871387
1429,Giez,,VD,Giez,46.81201,6.6183
1430,Orges,,VD,Orges,46.80801,6.5883556
1431,La Mothe,,VD,Vugelles-La Mothe,46.8188456,6.5662912
1431,Novalles,,VD,Novalles,46.8283942,6.5956856
1431,Vugelles-La Mothe,,VD,Vugelles-La Mothe,46.8189441,6.5681258
1432,Belmont-sur-Yverdon,,VD,Belmont-sur-Yverdon,46.7453758,6.624103
1432,Gressy,,VD,Gressy,46.7489355,6.6364649
1432,Sermuz,,VD,Gressy,46.7553507,6.6460227
1432,Villaret,,VD,Belmont-sur-Yverdon,46.7192194,6.6283676
1433,Suchy,,VD,Suchy,46.7228341,6.5989617
1434,Ependes VD,,VD,Ependes VD,46.7428093,6.6081451
1435,Essert-Pittet,,VD,Essert-Pittet,46.7278224,6.5835259
1436,Chamblon,,VD,Chamblon,46.7782322,6.6042766
1436,Treycovagnes,,VD,Treycovagnes,46.7739321,6.6092062
1437,Suscévaz,,VD,Suscévaz,46.7641751,6.5779972
1438,Mathod,,VD,Mathod,46.7674276,6.5656279
1439,Rances,,VD,Rances,46.760201,6.5299737
1440,Montagny-Chamard,PO box only,VD,Montagny-Chamard,46.790885,6.620487
1441,Valeyres-sous-Montagny,,VD,Valeyres-sous-Montagny,46.7989335,6.6088389
1442,Montagny-près-Yverdon,,VD,Montagny-près-Yverdon,46.7922799,6.6101282
1443,Champvent,,VD,Champvent,46.7829756,6.5728678
1443,Essert-sous-Champvent,,VD,Essert-sous-Champvent,46.7932661,6.5846138
1443,Villars-sous-Champvent,,VD,Villars-sous-Champvent,46.78638,6.58323
1445,Peney (Vuiteboeuf),,VD,Vuiteboeuf,46.8023577,6.5616759
1445,Vuiteboeuf,,VD,Vuiteboeuf,46.8051413,6.5556146
1446,Baulmes,,VD,Baulmes,46.7895163,6.521739
1450,La Sagne (Ste-Croix),,VD,La Sagne (Ste-Croix),46.8152273,6.4973817
1450,Le Château-de-Ste-Croix,,VD,Le Château-de-Ste-Croix,46.8198938,6.5101648
1450,Ste-Croix,,VD,Ste-Croix,46.8198938,6.5101648
1452,Les Rasses,,VD,Les Rasses,46.8294512,6.539615
1453,Bullet,,VD,Bullet,46.8307957,6.5543666
1453,Mauborget,,VD,Mauborget,46.8558419,6.6163352
1454,L'Auberson,,VD,L'Auberson,46.8179081,6.458938
1454,La Chaux-de-Ste-Croix,,VD,L'Auberson,46.831133,6.479242
1454,La Vraconnaz,,VD,La Vraconnaz,46.8416082,6.4823934
1462,La Mauguettaz,,VD,Yvonand,46.7803297,6.7209257
1462,Niédens,,VD,Yvonand,46.7994765,6.7455463
1462,Yvonand,,VD,Yvonand,46.7994765,6.7455463
1463,Arrissoules,,VD,Rovray,46.79849,6.77775
1463,Rovray,,VD,Rovray,46.7847622,6.7645655
1464,Chavannes-le-Chêne,,VD,Chavannes-le-Chêne,46.7769235,6.7778913
1464,Chêne-Pâquier,,VD,Chêne-Pâquier,46.7714905,6.7693826
1464,Pâquier VD,,VD,Chavannes-le-Chêne,46.7769235,6.7778913
1468,Cheyres,,FR,Cheyres,46.8110605,6.7874369
1470,Bollion,,FR,Bollion,46.8177,6.8269
1470,Estavayer-le-Lac,,FR,Estavayer-le-Lac,46.8496401,6.8450608
1470,Lully FR,,FR,Lully FR,46.8334425,6.8444462
1470,Seiry,,FR,Seiry,46.8132304,6.8317932
1473,Châtillon FR,,FR,Châtillon FR,46.8325377,6.8327537
1473,Font,,FR,Font,46.833006,6.827363
1474,Châbles FR,,FR,Châbles FR,46.8218643,6.810239
1475,Autavaux,,FR,Autavaux,46.8753387,6.8925866
1475,Forel FR,,FR,Forel FR,46.8753387,6.8925866
1475,Les Planches,,FR,Autavaux,46.87246,6.90572
1475,Montbrelloz,,FR,Montbrelloz,46.8753387,6.8925866
1482,Cugy FR,,FR,Cugy FR,46.8068026,6.8991473
1483,Frasses,,FR,Frasses,46.8184529,6.8672461
1483,Montet (Broye),,FR,Montet (Broye),46.81632,6.86722
1483,Vesin,,FR,Vesin,46.8184529,6.8672461
1484,Aumont,,FR,Aumont,46.7973917,6.8534935
1484,Granges-de-Vesin,,FR,Granges-de-Vesin,46.7973917,6.8534935
1485,Nuvilly,,FR,Nuvilly,46.7823407,6.8330755
1486,Vuissens,,FR,Vuissens,46.7370399,6.764964
1489,Franex,,FR,Murist,46.7928576,6.8225
1489,La Vounaise,,FR,Murist,46.800003,6.816667
1489,Montborget,,FR,Murist,46.7934201,6.7890935
1489,Murist,,FR,Murist,46.7903128,6.806841
1509,Vucherens,,VD,Vucherens,46.6248916,6.7799016
1510,Bressonnaz,,VD,Moudon,46.650329,6.7880127
1510,Moudon,,VD,Moudon,46.6698891,6.7975224
1510,Syens,,VD,Syens,46.645146,6.778542
1512,Chavannes-sur-Moudon,,VD,Chavannes-sur-Moudon,46.6569029,6.8083634
1513,Hermenches,,VD,Hermenches,46.6419622,6.7602436
1513,Rossenges,,VD,Rossenges,46.652087,6.7761012
1514,Bussy-sur-Moudon,,VD,Bussy-sur-Moudon,46.6866984,6.8113788
1515,Neyruz-sur-Moudon,,VD,Neyruz-sur-Moudon,46.6971456,6.7873395
1515,Villars-le-Comte,,VD,Villars-le-Comte,46.7094724,6.7982451
1521,Curtilles,,VD,Curtilles,46.699182,6.8495318
1522,Lucens,,VD,Lucens,46.7082614,6.8389176
1522,Oulens-sur-Lucens,,VD,Oulens-sur-Lucens,46.7047888,6.8086038
1523,Granges-près-Marnand,,VD,Granges-près-Marnand,46.76336,6.88765
1524,Marnand,,VD,Marnand,46.7558,6.90078
1525,Henniez,,VD,Henniez,46.7422803,6.883395
1525,Seigneux,,VD,Seigneux,46.728,6.87861
1525,Treize-Cantons,,VD,Henniez,46.728394,6.868154
1526,Cremin,,VD,Cremin,46.7260507,6.8430763
1526,Forel-sur-Lucens,,VD,Forel-sur-Lucens,46.7271332,6.8242127
1527,Villeneuve FR,,FR,Villeneuve FR,46.7464845,6.868663
1528,Praratoud,,FR,Praratoud,46.7417855,6.8487689
1528,Surpierre,,FR,Surpierre,46.746642,6.8586731
1529,Cheiry,,FR,Cheiry,46.7504497,6.835783
1529,Coumin,,FR,Cheiry,46.76045,6.85577
1530,Payerne,,VD,Payerne,46.8341898,6.9289693
1532,Fétigny,,FR,Fétigny,46.7988384,6.9164261
1533,Ménières,,FR,Ménières,46.78349,6.8806092
1534,Chapelle (Broye),,FR,Chapelle (Broye),46.76805,6.84954
1534,Sassel,,VD,Sassel,46.7759,6.85872
1535,Combremont-le-Grand,,VD,Combremont-le-Grand,46.7629844,6.8192385
1536,Combremont-le-Petit,,VD,Combremont-le-Petit,46.7494,6.80999
1537,Champtauroz,,VD,Champtauroz,46.7602888,6.7876222
1538,Treytorrens (Payerne),,VD,Treytorrens (Payerne),46.7716154,6.7999774
1541,Bussy FR,,FR,Bussy FR,46.8347441,6.8883729
1541,Morens FR,,FR,Morens FR,46.8436085,6.9065226
1541,Sévaz,,FR,Sévaz,46.8381596,6.8756059
1542,Rueyres-les-Prés,,FR,Rueyres-les-Prés,46.8597435,6.9165522
1543,Grandcour,,VD,Grandcour,46.8718572,6.9281823
1543,Ressudens,,VD,Grandcour,46.8709,6.94685
1544,Gletterens,,FR,Gletterens,46.8994958,6.9361812
1545,Chevroux,,VD,Chevroux,46.8912788,6.9109572
1551,Etrabloz,,VD,Vers-chez-Perrin,46.7916373,6.9395373
1551,Vers-chez-Perrin,,VD,Vers-chez-Perrin,46.7966238,6.9429153
1552,Granges-sous-Trey,,VD,Trey,46.77139,6.91549
1552,Trey,,VD,Trey,46.7701263,6.9260996
1553,Châtonnaye,,FR,Châtonnaye,46.7541947,6.9389834
1554,Rossens VD,,VD,Rossens VD,46.733333,6.933333
1554,Sédeilles,,VD,Sédeilles,46.749416,6.932504
1555,Villarzel,,VD,Villarzel,46.7453692,6.9102619
1562,Corcelles-près-Payerne,,VD,Corcelles-près-Payerne,46.8309425,6.9622657
1563,Dompierre FR,,FR,Dompierre FR,46.8520859,6.9907525
1564,Domdidier,,FR,Domdidier,46.8670616,7.0135403
1565,Carignan,,VD,Missy,46.8764328,6.9572624
1565,Missy,,VD,Missy,46.8796692,6.9691347
1565,Vallon,,FR,Vallon,46.8850375,6.9534422
1566,Les Friques,,FR,Les Friques,46.8889805,6.9888061
1566,St-Aubin FR,,FR,St-Aubin FR,46.8897484,6.9806203
1567,Delley,,FR,Delley,46.9133633,6.9676921
1568,Portalban,,FR,Portalban,46.91404,6.95501
1580,Avenches,,VD,Avenches,46.8806009,7.0427075
1580,Donatyre,,VD,Donatyre,46.883333,7.05
1580,Oleyres,,VD,Oleyres,46.8556727,7.0371866
1583,Chandossel,,FR,Villarepos,46.883335,7.083333
1583,Villarepos,,FR,Villarepos,46.8832682,7.0718558
1584,Villars-le-Grand,,VD,Villars-le-Grand,46.9082943,6.9950223
1585,Bellerive VD,,VD,Bellerive VD,46.9204141,7.02158
1585,Cotterd,,VD,Cotterd,46.920437,7.0218454
1585,Salavaux,,VD,Salavaux,46.9183635,7.0223447
1586,Vallamand,,VD,Vallamand,46.9317551,7.0390187
1586,Vallamand-Dessous,,VD,Vallamand,46.9247552,7.0364252
1586,Vallamand-Dessus,,VD,Vallamand,46.930921,7.0364054
1587,Constantine,,VD,Constantine,46.9186759,7.0114287
1587,Montmagny,,VD,Montmagny,46.9262464,7.0108661
1588,Champmartin,,VD,Cudrefin,46.9407963,6.9985823
1588,Cudrefin,,VD,Cudrefin,46.9548174,7.028313
1588,La Sauge,,VD,Cudrefin,46.9747433,7.0544787
1588,Montet (Vully),,VD,Cudrefin,46.94911,7.02816
1589,Chabrey,,VD,Chabrey,46.9280983,6.9867848
1595,Clavaleyres,,BE,Clavaleyres,46.8994795,7.0909656
1595,Faoug,,VD,Faoug,46.9006664,7.0760673
1607,Les Tavernes,,VD,Les Tavernes,46.5543134,6.8119109
1607,Les Thioleyres,,VD,Les Thioleyres,46.5396202,6.8118613
1607,Palézieux,,VD,Palézieux,46.5547204,6.8297563
1607,Palézieux-Village,,VD,Palézieux-Village,46.5547204,6.8297563
1607,Serix,,VD,Palézieux-Village,46.56243,6.8377
1608,Bussigny-sur-Oron,,VD,Bussigny-sur-Oron,46.56963,6.86296
1608,Chapelle (Glâne),,FR,Chapelle (Glâne),46.5857175,6.8392134
1608,Chesalles-sur-Oron,,VD,Chesalles-sur-Oron,46.5768199,6.8532023
1608,Oron (Gare CFF),,VD,Oron-le-Châtel,46.57532,6.83979
1608,Oron-le-Châtel,,VD,Oron-le-Châtel,46.57532,6.83979
1609,Besencens,,FR,Besencens,46.5847186,6.8799852
1609,Fiaugères,,FR,Fiaugères,46.5847186,6.8799852
1609,St-Martin FR,,FR,St-Martin FR,46.5767192,6.8688219
1610,Châtillens,,VD,Châtillens,46.5691032,6.8151617
1610,Oron-la-Ville,,VD,Oron-la-Ville,46.5714166,6.8278795
1610,Vuibroye,,VD,Vuibroye,46.5719393,6.8053351
1611,Le Crêt-près-Semsales,,FR,Le Crêt-près-Semsales,46.6113062,6.9209355
1612,Ecoteaux,,VD,Ecoteaux,46.5457329,6.86271
1613,La Rogivue,,VD,Maracon,46.5638062,6.8929961
1613,Maracon,,VD,Maracon,46.55129,6.87208
1614,Granges (Veveyse),,FR,Granges (Veveyse),46.5246606,6.8294732
1615,Bossonnens,,FR,Bossonnens,46.5258557,6.8523447
1616,Attalens,,FR,Attalens,46.5090903,6.8502726
1616,Corcelles (Attalens),,FR,Attalens,46.513632,6.8480735
1616,Vuarat,,FR,Attalens,46.5169895,6.8640274
1617,Remaufens,,FR,Remaufens,46.5310802,6.8783
1617,Tatroz,,FR,Tatroz,46.536333,6.8797754
1618,Châtel-St-Denis,,FR,Châtel-St-Denis,46.5298585,6.9069007
1618,Fruence,,FR,Châtel-St-Denis,46.5218332,6.9104666
1618,Prayoud,,FR,Châtel-St-Denis,46.54301,6.91415
1619,Les Paccots,,FR,Les Paccots,46.5217146,6.9479171
1623,Semsales,,FR,Semsales,46.565255,6.9614906
1624,Grattavache,,FR,Grattavache,46.5915239,6.9276316
1624,La Verrerie,,FR,La Verrerie,46.5915239,6.9276316
1624,Progens,,FR,Progens,46.5915239,6.9276316
1625,Maules,,FR,Maules,46.633336,6.983338
1625,Sâles (Gruyère),,FR,Sâles (Gruyère),46.63411,6.96938
1626,Romanens,,FR,Romanens,46.65087,6.97018
1626,Rueyres-Treyfayes,,FR,Rueyres-Treyfayes,46.64928,6.95688
1626,Treyfayes,,FR,Treyfayes,46.6540229,6.9534956
1627,Vaulruz,,FR,Vaulruz,46.620589,6.9891773
1628,Les Colombettes,,FR,Vuadens,46.6039639,6.9851586
1628,Vuadens,,FR,Vuadens,46.6180319,7.0250012
1630,Bulle,,FR,Bulle,46.6227614,7.0505594
1630,Bulle 1,PO box only,FR,Bulle 1,46.6135555,7.0599525
1630,Bulle 2,PO box only,FR,Bulle 2,46.6135555,7.0599525
1632,Riaz,,FR,Riaz,46.6415102,7.0623693
1633,Marsens,,FR,Marsens,46.6594574,7.0452086
1633,Vuippens,,FR,Vuippens,46.6594574,7.0452086
1634,La Roche FR,,FR,La Roche FR,46.6970359,7.1383057
1635,La Part-Dieu,,FR,La Tour-de-Trême,46.5973752,7.0166235
1635,La Tour-de-Trême,,FR,La Tour-de-Trême,46.608333,7.06667
1636,Broc,,FR,Broc,46.6042074,7.0974945
1637,Charmey (Gruyère),,FR,Charmey (Gruyère),46.62073,7.1655
1638,Morlon,,FR,Morlon,46.6249096,7.0849233
1642,Sorens,,FR,Sorens,46.6691888,7.0586245
1643,Gumefens,,FR,Gumefens,46.6771624,7.0727281
1644,Avry-devant-Pont,,FR,Avry-devant-Pont,46.68559,7.08689
1645,Le Bry,,FR,Le Bry,46.7007087,7.0843739
1645,Pont-en-Ogoz,,FR,Le Bry,46.7007087,7.0843739
1645,Villars-d'Avry,,FR,Le Bry,46.69611,7.0755
1646,Echarlens,,FR,Echarlens,46.6474392,7.0826837
1647,Corbières,,FR,Corbières,46.6548662,7.1192396
1648,Hauteville,,FR,Hauteville,46.6662742,7.1307787
1649,Pont-la-Ville,,FR,Pont-la-Ville,46.7037167,7.1140871
1651,Villarvolard,,FR,Villarvolard,46.6459991,7.1071065
1652,Botterens,,FR,Botterens,46.625863,7.1177675
1652,Villarbeney,,FR,Villarbeney,46.625863,7.1177675
1653,Châtel-sur-Montsalvens,,FR,Châtel-sur-Montsalvens,46.6135683,7.1275144
1653,Crésuz,,FR,Crésuz,46.6212325,7.1419918
1654,Cerniat FR,,FR,Cerniat FR,46.6343672,7.1594527
1654,La Valsainte,,FR,Cerniat FR,46.6509209,7.189338
1656,Bellegarde,,FR,Jaun,46.46891,7.06813
1656,Im Fang,,FR,Im Fang,46.59964,7.23743
1656,Jaun,,FR,Jaun,46.6040614,7.2714352
1657,Abländschen,,BE,Abländschen,46.5696003,7.2800012
1658,La Tine,,VD,La Tine,46.4687125,7.051478
1658,Rossinière,,VD,Rossinière,46.4671042,7.0828407
1659,Flendruz,,VD,Flendruz,46.483,7.18226
1659,Les Combes VD,,VD,Flendruz,46.4809409,7.1774741
1659,Rougemont,,VD,Rougemont,46.4891397,7.2089164
1660,Château-d'Oex,,VD,Château-d'Oex,46.4746176,7.1312871
1660,L'Etivaz,,VD,L'Etivaz,46.4746176,7.1312871
1660,La Lécherette,,VD,La Lécherette,46.42229,7.10871
1660,Les Combes VD,,VD,Château-d'Oex,46.4752733,7.1678544
1660,Les Granges-près-Château-d'Oex,,VD,Château-d'Oex,46.4752372,7.1387396
1660,Les Moulins,,VD,Les Moulins,46.4617663,7.1078495
1661,Le Pâquier-Montbarry,,FR,Le Pâquier-Montbarry,46.5912141,7.0513982
1661,Montbarry,,FR,Le Pâquier-Montbarry,46.5844572,7.0604966
1663,Epagny,,FR,Epagny,46.5882978,7.0847379
1663,Gruyères,,FR,Gruyères,46.5777555,7.0624775
1663,Moléson-sur-Gruyères,,FR,Moléson-sur-Gruyères,46.56529,7.0369
1663,Pringy,,FR,Pringy,46.581038,7.0723943
1665,Estavannens,,FR,Estavannens,46.56504,7.10305
1666,Grandvillard,,FR,Grandvillard,46.540928,7.0861428
1666,Villars-sous-Mont,,FR,Villars-sous-Mont,46.5408712,7.0701648
1667,Enney,,FR,Enney,46.5538666,7.0680766
1669,Albeuve,,FR,Albeuve,46.5025039,7.0380793
1669,Allières,,FR,Montbovon,46.46845,7.00752
1669,Les Cases,,FR,Montbovon,46.455922,6.997719
1669,Les Sciernes-d'Albeuve,,FR,Les Sciernes-d'Albeuve,46.4969466,7.0349617
1669,Lessoc,,FR,Lessoc,46.5025039,7.0380793
1669,Montbovon,,FR,Montbovon,46.5025039,7.0380793
1669,Neirivue,,FR,Neirivue,46.52642,7.05989
1670,Bionnens,,FR,Bionnens,46.6362402,6.8556125
1670,Esmonts,,FR,Esmonts,46.6418203,6.8438598
1670,Ursy,,FR,Ursy,46.6377549,6.8439069
1673,Auboranges,,FR,Auboranges,46.5822239,6.8052223
1673,Ecublens FR,,FR,Ecublens FR,46.6100401,6.8085792
1673,Eschiens,,FR,Ecublens FR,46.600001,6.816669
1673,Gillarens,,FR,Gillarens,46.58756,6.82717
1673,Promasens,,FR,Promasens,46.6078898,6.8166268
1673,Rue,,FR,Rue,46.6222539,6.8250784
1673,Villangeaux,,FR,Ecublens FR,46.633337,6.8
1674,Montet (Glâne),,FR,Montet (Glâne),46.6437072,6.8153915
1674,Morlens,,FR,Morlens,46.65224,6.83625
1674,Vuarmarens,,FR,Vuarmarens,46.64452,6.82696
1675,Blessens,,FR,Blessens,46.6154081,6.8529049
1675,Mossel,,FR,Mossel,46.60762,6.84929
1675,Vauderens,,FR,Vauderens,46.62274,6.85078
1676,Chavannes-les-Forts,,FR,Chavannes-les-Forts,46.650001,6.899998
1677,Prez-vers-Siviriez,,FR,Prez-vers-Siviriez,46.63334,6.866667
1678,Le Saulgy,,FR,Siviriez,46.6512897,6.8566304
1678,Siviriez,,FR,Siviriez,46.6625077,6.8757708
1678,Villaranon,,FR,Siviriez,46.666671,6.883328
1679,Villaraboud,,FR,Villaraboud,46.6594014,6.9126162
1680,Arruffens,,FR,Romont FR,46.683969,6.9062312
1680,Berlens,,FR,Berlens,46.69363,6.95299
1680,Drognens,,FR,Romont FR,46.6711906,6.896905
1680,Les Chavannes-sous-Romont,,FR,Romont FR,46.6982682,6.9229041
1680,Les Glânes,,FR,Romont FR,46.695845,6.939926
1680,Romont FR,,FR,Romont FR,46.691887,6.9118086
1681,Billens,,FR,Billens,46.69044,6.89837
1681,Hennens,,FR,Hennens,46.68308,6.88456
1682,Cerniaz VD,,VD,Cerniaz VD,46.7265588,6.8955942
1682,Dompierre VD,,VD,Dompierre VD,46.7082946,6.8831226
1682,Granges-de-Dompierre,,VD,Dompierre VD,46.71326,6.87305
1682,Lovatens,,VD,Lovatens,46.6917509,6.8639494
1682,Prévonloup,,VD,Prévonloup,46.6997998,6.8814659
1682,Villars-Bramard,,VD,Villars-Bramard,46.71921,6.89887
1683,Brenles,,VD,Brenles,46.671816,6.853117
1683,Chesalles-sur-Moudon,,VD,Chesalles-sur-Moudon,46.6758661,6.8337951
1683,Sarzens,,VD,Sarzens,46.6823,6.85013
1684,Mézières FR,,FR,Mézières FR,46.6788851,6.9258509
1685,Villariaz,,FR,Villariaz,46.6657265,6.9428323
1686,Grangettes-près-Romont,,FR,Grangettes-près-Romont,46.67726,6.96527
1686,La Neirigue,,FR,La Neirigue,46.683339,6.950003
1687,Estévenens,,FR,Estévenens,46.66979,6.95404
1687,La Magne,,FR,La Magne,46.633341,6.933334
1687,Vuisternens-devant-Romont,,FR,Vuisternens-devant-Romont,46.653278,6.9292089
1688,Lieffrens,,FR,Lieffrens,46.6336563,6.9119741
1688,Sommentier,,FR,Sommentier,46.6336563,6.9119741
1689,Le Châtelard-près-Romont,,FR,Le Châtelard-près-Romont,46.6747268,6.994094
1690,Lussy FR,,FR,Lussy FR,46.7164563,6.9465535
1690,Villaz-St-Pierre,,FR,Villaz-St-Pierre,46.7209743,6.961234
1691,Macconnens,,FR,Villarimboud,46.73948,6.97448
1691,Villarimboud,,FR,Villarimboud,46.7419093,6.9672278
1692,Ferlens FR,,FR,Massonnens,46.69268,6.97168
1692,Massonnens,,FR,Massonnens,46.6983064,6.9758491
1694,Chavannes-sous-Orsonnens,,FR,Chavannes-sous-Orsonnens,46.72624,6.99211
1694,Orsonnens,,FR,Orsonnens,46.716529,6.994244
1694,Villargiroud,,FR,Villargiroud,46.7041649,7.0013577
1694,Villarsiviriaux,,FR,Villarsiviriaux,46.69952,7.01077
1695,Estavayer-le-Gibloux,,FR,Estavayer-le-Gibloux,46.716671,7.03333
1695,Rueyres-St-Laurent,,FR,Rueyres-St-Laurent,46.71567,7.03303
1695,Villarlod,,FR,Villarlod,46.7053227,7.0209631
1695,Villarsel-le-Gibloux,,FR,Villarsel-le-Gibloux,46.71437,7.01704
1696,Vuisternens-en-Ogoz,,FR,Vuisternens-en-Ogoz,46.7072449,7.0527766
1697,La Joux FR,,FR,La Joux FR,46.6290501,6.9389141
1697,Les Ecasseys,,FR,Les Ecasseys,46.6217173,6.9099534
1699,Bouloz,,FR,Bouloz,46.6111327,6.8818094
1699,Pont (Veveyse),,FR,Pont (Veveyse),46.59065,6.85379
1699,Porsel,,FR,Porsel,46.5997385,6.8649543
1700,Daillettes,,FR,Fribourg,46.793563,7.1455783
1700,Fribourg,,FR,Fribourg,46.8064773,7.1619719
1700,La Glâne,,FR,Fribourg,46.7948659,7.144183
1700,Neuveville,,FR,Fribourg,46.8040844,7.1596652
